"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H5","AUS","8904","Australia","WLD"," World",2022,"Export",6,870.681
"H5","AUS","8904","Australia","WLD"," World",2022,"Import",5,326.811
"H5","AUS","8904","Australia","WLD"," World",2023,"Export",6,23378.577
"H5","AUS","8904","Australia","WLD"," World",2023,"Import",5,8092.347
"H5","AUS","8904","Australia","WLD"," World",2024,"Export",6,6692.555
"H5","AUS","8904","Australia","WLD"," World",2024,"Import",5,168.692
"H5","AUS","8905","Australia","WLD"," World",2017,"Export",6,1019.729
"H5","AUS","8905","Australia","WLD"," World",2017,"Import",5,6208832.968
"H5","AUS","8905","Australia","WLD"," World",2018,"Export",6,191262.521
"H5","AUS","8905","Australia","WLD"," World",2018,"Import",5,11573.296
"H5","AUS","8905","Australia","WLD"," World",2019,"Export",6,13801.59
"H5","AUS","8905","Australia","WLD"," World",2019,"Import",5,24872.778
"H5","AUS","8905","Australia","WLD"," World",2020,"Export",6,265.679
"H5","AUS","8905","Australia","WLD"," World",2020,"Import",5,10748.596
"H5","AUS","8905","Australia","WLD"," World",2021,"Export",6,2716.401
"H5","AUS","8905","Australia","WLD"," World",2021,"Import",5,5428.116
"H5","AUS","8905","Australia","WLD"," World",2022,"Export",6,2089.093
"H5","AUS","8905","Australia","WLD"," World",2022,"Import",5,18103.523
"H5","AUS","8905","Australia","WLD"," World",2023,"Export",6,1378.232
"H5","AUS","8905","Australia","WLD"," World",2023,"Import",5,11840.629
"H5","AUS","8905","Australia","WLD"," World",2024,"Export",6,2042.03
"H5","AUS","8905","Australia","WLD"," World",2024,"Import",5,30766.201
"H5","AUS","8906","Australia","WLD"," World",2017,"Import",5,81742.344
"H5","AUS","8906","Australia","WLD"," World",2018,"Import",5,28750.298
"H5","AUS","8906","Australia","WLD"," World",2019,"Export",6,20379.431
"H5","AUS","8906","Australia","WLD"," World",2019,"Import",5,20068.996
"H5","AUS","8906","Australia","WLD"," World",2020,"Export",6,38292.938
"H5","AUS","8906","Australia","WLD"," World",2020,"Import",5,8852.161
"H5","AUS","8906","Australia","WLD"," World",2021,"Export",6,6550.97
"H5","AUS","8906","Australia","WLD"," World",2021,"Import",5,698150.499
"H5","AUS","8906","Australia","WLD"," World",2022,"Export",6,17893.734
"H5","AUS","8906","Australia","WLD"," World",2022,"Import",5,28147.986
"H5","AUS","8906","Australia","WLD"," World",2023,"Export",6,6843.982
"H5","AUS","8906","Australia","WLD"," World",2023,"Import",5,15309.014
"H5","AUS","8906","Australia","WLD"," World",2024,"Export",6,35703.151
"H5","AUS","8906","Australia","WLD"," World",2024,"Import",5,29379.234
"H5","AUS","8907","Australia","WLD"," World",2017,"Export",6,24415.138
"H5","AUS","8907","Australia","WLD"," World",2017,"Import",5,30462.582
"H5","AUS","8907","Australia","WLD"," World",2018,"Export",6,24614.99
"H5","AUS","8907","Australia","WLD"," World",2018,"Import",5,22080.095
"H5","AUS","8907","Australia","WLD"," World",2019,"Export",6,19146.798
"H5","AUS","8907","Australia","WLD"," World",2019,"Import",5,16529.765
"H5","AUS","8907","Australia","WLD"," World",2020,"Export",6,13064.236
"H5","AUS","8907","Australia","WLD"," World",2020,"Import",5,17485.769
"H5","AUS","8907","Australia","WLD"," World",2021,"Export",6,13462.874
"H5","AUS","8907","Australia","WLD"," World",2021,"Import",5,16431.89
"H5","AUS","8907","Australia","WLD"," World",2022,"Export",6,15955.317
"H5","AUS","8907","Australia","WLD"," World",2022,"Import",5,14499.711
"H5","AUS","8907","Australia","WLD"," World",2023,"Export",6,28785.324
"H5","AUS","8907","Australia","WLD"," World",2023,"Import",5,17080.402
"H5","AUS","8907","Australia","WLD"," World",2024,"Export",6,82266.611
"H5","AUS","8907","Australia","WLD"," World",2024,"Import",5,45749.724
"H5","AUS","8908","Australia","WLD"," World",2017,"Export",6,19.645
"H5","AUS","8908","Australia","WLD"," World",2018,"Export",6,292.196
"H5","AUS","8908","Australia","WLD"," World",2019,"Import",5,36.618
"H5","AUS","8908","Australia","WLD"," World",2020,"Export",6,11.489
"H5","AUS","8908","Australia","WLD"," World",2020,"Import",5,42.489
"H5","AUS","8908","Australia","WLD"," World",2021,"Export",6,16.435
"H5","AUS","8908","Australia","WLD"," World",2021,"Import",5,1.954
"H5","AUS","8908","Australia","WLD"," World",2022,"Export",6,109.268
"H5","AUS","8908","Australia","WLD"," World",2022,"Import",5,80.431
"H5","AUS","8908","Australia","WLD"," World",2023,"Export",6,897.002
"H5","AUS","8908","Australia","WLD"," World",2023,"Import",5,0
"H5","AUS","8908","Australia","WLD"," World",2024,"Export",6,540.736
"H5","AUS","8908","Australia","WLD"," World",2024,"Import",5,0
"H5","AUS","9001","Australia","WLD"," World",2017,"Export",6,41601.975
"H5","AUS","9001","Australia","WLD"," World",2017,"Import",5,191753.999
"H5","AUS","9001","Australia","WLD"," World",2018,"Export",6,47670.389
"H5","AUS","9001","Australia","WLD"," World",2018,"Import",5,210331.493
"H5","AUS","9001","Australia","WLD"," World",2019,"Export",6,56912.077
"H5","AUS","9001","Australia","WLD"," World",2019,"Import",5,213337.976
"H5","AUS","9001","Australia","WLD"," World",2020,"Export",6,55824.133
"H5","AUS","9001","Australia","WLD"," World",2020,"Import",5,193808.423
"H5","AUS","9001","Australia","WLD"," World",2021,"Export",6,64563.906
"H5","AUS","9001","Australia","WLD"," World",2021,"Import",5,209116.43
"H5","AUS","9001","Australia","WLD"," World",2022,"Export",6,56592.87
"H5","AUS","9001","Australia","WLD"," World",2022,"Import",5,222405.847
"H5","AUS","9001","Australia","WLD"," World",2023,"Export",6,58486.247
"H5","AUS","9001","Australia","WLD"," World",2023,"Import",5,207761.582
"H5","AUS","9001","Australia","WLD"," World",2024,"Export",6,56638.623
"H5","AUS","9001","Australia","WLD"," World",2024,"Import",5,227215.197
"H5","AUS","9002","Australia","WLD"," World",2017,"Export",6,75419.001
"H5","AUS","9002","Australia","WLD"," World",2017,"Import",5,154496.543
"H5","AUS","9002","Australia","WLD"," World",2018,"Export",6,76031.202
"H5","AUS","9002","Australia","WLD"," World",2018,"Import",5,164331.473
"H5","AUS","9002","Australia","WLD"," World",2019,"Export",6,68627.51
"H5","AUS","9002","Australia","WLD"," World",2019,"Import",5,152516.49
"H5","AUS","9002","Australia","WLD"," World",2020,"Export",6,42044.709
"H5","AUS","9002","Australia","WLD"," World",2020,"Import",5,105722.21
"H5","AUS","9002","Australia","WLD"," World",2021,"Export",6,36183.691
"H5","AUS","9002","Australia","WLD"," World",2021,"Import",5,134342.518
"H5","AUS","9002","Australia","WLD"," World",2022,"Export",6,45621.452
"H5","AUS","9002","Australia","WLD"," World",2022,"Import",5,140838.62
"H5","AUS","9002","Australia","WLD"," World",2023,"Export",6,47213.427
"H5","AUS","9002","Australia","WLD"," World",2023,"Import",5,131200.981
"H5","AUS","9002","Australia","WLD"," World",2024,"Export",6,49785.937
"H5","AUS","9002","Australia","WLD"," World",2024,"Import",5,141521.66
"H5","AUS","9003","Australia","WLD"," World",2017,"Export",6,13397.131
"H5","AUS","9003","Australia","WLD"," World",2017,"Import",5,67028.84
"H5","AUS","9003","Australia","WLD"," World",2018,"Export",6,10930.408
"H5","AUS","9003","Australia","WLD"," World",2018,"Import",5,63877.535
"H5","AUS","9003","Australia","WLD"," World",2019,"Export",6,8446.988
"H5","AUS","9003","Australia","WLD"," World",2019,"Import",5,62129.837
"H5","AUS","9003","Australia","WLD"," World",2020,"Export",6,13180.222
"H5","AUS","9003","Australia","WLD"," World",2020,"Import",5,56199.338
"H5","AUS","9003","Australia","WLD"," World",2021,"Export",6,12559.078
"H5","AUS","9003","Australia","WLD"," World",2021,"Import",5,62788.82
"H5","AUS","9003","Australia","WLD"," World",2022,"Export",6,8116.846
"H5","AUS","9003","Australia","WLD"," World",2022,"Import",5,61594.817
"H5","AUS","9003","Australia","WLD"," World",2023,"Export",6,6921.25
"H5","AUS","9003","Australia","WLD"," World",2023,"Import",5,55447.978
"H5","AUS","9003","Australia","WLD"," World",2024,"Export",6,6383.056
"H5","AUS","9003","Australia","WLD"," World",2024,"Import",5,55051.299
"H5","AUS","9004","Australia","WLD"," World",2017,"Export",6,27491.015
"H5","AUS","9004","Australia","WLD"," World",2017,"Import",5,326492.426
"H5","AUS","9004","Australia","WLD"," World",2018,"Export",6,29590.2
"H5","AUS","9004","Australia","WLD"," World",2018,"Import",5,353106.028
"H5","AUS","9004","Australia","WLD"," World",2019,"Export",6,29270.912
"H5","AUS","9004","Australia","WLD"," World",2019,"Import",5,344569.262
"H5","AUS","9004","Australia","WLD"," World",2020,"Export",6,28566.484
"H5","AUS","9004","Australia","WLD"," World",2020,"Import",5,387880.224
"H5","AUS","9004","Australia","WLD"," World",2021,"Export",6,21520.312
"H5","AUS","9004","Australia","WLD"," World",2021,"Import",5,391354.378
"H5","AUS","9004","Australia","WLD"," World",2022,"Export",6,30582.627
"H5","AUS","9004","Australia","WLD"," World",2022,"Import",5,434455.291
"H5","AUS","9004","Australia","WLD"," World",2023,"Export",6,28237.077
"H5","AUS","9004","Australia","WLD"," World",2023,"Import",5,415286.409
"H5","AUS","9004","Australia","WLD"," World",2024,"Export",6,23542.571
"H5","AUS","9004","Australia","WLD"," World",2024,"Import",5,420300.466
"H5","AUS","9005","Australia","WLD"," World",2017,"Export",6,6999.36
"H5","AUS","9005","Australia","WLD"," World",2017,"Import",5,64080.529
"H5","AUS","9005","Australia","WLD"," World",2018,"Export",6,3732.668
"H5","AUS","9005","Australia","WLD"," World",2018,"Import",5,77926.562
"H5","AUS","9005","Australia","WLD"," World",2019,"Export",6,2679.767
"H5","AUS","9005","Australia","WLD"," World",2019,"Import",5,76618.744
"H5","AUS","9005","Australia","WLD"," World",2020,"Export",6,2924.839
"H5","AUS","9005","Australia","WLD"," World",2020,"Import",5,65206.948
"H5","AUS","9005","Australia","WLD"," World",2021,"Export",6,7253.166
"H5","AUS","9005","Australia","WLD"," World",2021,"Import",5,45865.556
"H5","AUS","9005","Australia","WLD"," World",2022,"Export",6,6187.185
"H5","AUS","9005","Australia","WLD"," World",2022,"Import",5,103768.314
"H5","AUS","9005","Australia","WLD"," World",2023,"Export",6,4945.67
"H5","AUS","9005","Australia","WLD"," World",2023,"Import",5,53661.527
"H5","AUS","9005","Australia","WLD"," World",2024,"Export",6,4167.879
"H5","AUS","9005","Australia","WLD"," World",2024,"Import",5,38510.763
"H5","AUS","9006","Australia","WLD"," World",2017,"Export",6,38344.944
"H5","AUS","9006","Australia","WLD"," World",2017,"Import",5,33705.845
"H5","AUS","9006","Australia","WLD"," World",2018,"Export",6,27281.655
"H5","AUS","9006","Australia","WLD"," World",2018,"Import",5,31110.484
"H5","AUS","9006","Australia","WLD"," World",2019,"Export",6,23727.599
"H5","AUS","9006","Australia","WLD"," World",2019,"Import",5,31582.993
"H5","AUS","9006","Australia","WLD"," World",2020,"Export",6,12853.334
"H5","AUS","9006","Australia","WLD"," World",2020,"Import",5,34798.74
"H5","AUS","9006","Australia","WLD"," World",2021,"Export",6,15032.327
"H5","AUS","9006","Australia","WLD"," World",2021,"Import",5,40807.402
"H5","AUS","9006","Australia","WLD"," World",2022,"Export",6,19032.342
"H5","AUS","9006","Australia","WLD"," World",2022,"Import",5,47793.189
"H5","AUS","9006","Australia","WLD"," World",2023,"Export",6,14838.052
"H5","AUS","9006","Australia","WLD"," World",2023,"Import",5,46412.508
"H5","AUS","9006","Australia","WLD"," World",2024,"Export",6,21139.836
"H5","AUS","9006","Australia","WLD"," World",2024,"Import",5,50136.536
"H5","AUS","9007","Australia","WLD"," World",2017,"Export",6,6306.556
"H5","AUS","9007","Australia","WLD"," World",2017,"Import",5,12548.467
"H5","AUS","9007","Australia","WLD"," World",2018,"Export",6,9055.703
"H5","AUS","9007","Australia","WLD"," World",2018,"Import",5,7406.815
"H5","AUS","9007","Australia","WLD"," World",2019,"Export",6,8321.769
"H5","AUS","9007","Australia","WLD"," World",2019,"Import",5,10543.528
"H5","AUS","9007","Australia","WLD"," World",2020,"Export",6,6837.177
"H5","AUS","9007","Australia","WLD"," World",2020,"Import",5,7089.48
"H5","AUS","9007","Australia","WLD"," World",2021,"Export",6,10132.234
"H5","AUS","9007","Australia","WLD"," World",2021,"Import",5,8366.921
"H5","AUS","9007","Australia","WLD"," World",2022,"Export",6,8879.745
"H5","AUS","9007","Australia","WLD"," World",2022,"Import",5,10017.54
"H5","AUS","9007","Australia","WLD"," World",2023,"Export",6,9685.508
"H5","AUS","9007","Australia","WLD"," World",2023,"Import",5,18571.918
"H5","AUS","9007","Australia","WLD"," World",2024,"Export",6,10759.663
"H5","AUS","9007","Australia","WLD"," World",2024,"Import",5,9523.456
"H5","AUS","9008","Australia","WLD"," World",2017,"Export",6,609.589
"H5","AUS","9008","Australia","WLD"," World",2017,"Import",5,2557.979
"H5","AUS","9008","Australia","WLD"," World",2018,"Export",6,343.44
"H5","AUS","9008","Australia","WLD"," World",2018,"Import",5,2236.155
"H5","AUS","9008","Australia","WLD"," World",2019,"Export",6,754.31
"H5","AUS","9008","Australia","WLD"," World",2019,"Import",5,3103.645
"H5","AUS","9008","Australia","WLD"," World",2020,"Export",6,518.397
"H5","AUS","9008","Australia","WLD"," World",2020,"Import",5,2213.582
"H5","AUS","9008","Australia","WLD"," World",2021,"Export",6,651.928
"H5","AUS","9008","Australia","WLD"," World",2021,"Import",5,4507.337
"H5","AUS","9008","Australia","WLD"," World",2022,"Export",6,528.932
"H5","AUS","9008","Australia","WLD"," World",2022,"Import",5,5319.392
"H5","AUS","9008","Australia","WLD"," World",2023,"Export",6,872.201
"H5","AUS","9008","Australia","WLD"," World",2023,"Import",5,4100.564
"H5","AUS","9008","Australia","WLD"," World",2024,"Export",6,556.987
"H5","AUS","9008","Australia","WLD"," World",2024,"Import",5,6309.475
"H5","AUS","9010","Australia","WLD"," World",2017,"Export",6,5885.957
"H5","AUS","9010","Australia","WLD"," World",2017,"Import",5,9210.533
"H5","AUS","9010","Australia","WLD"," World",2018,"Export",6,5533.966
"H5","AUS","9010","Australia","WLD"," World",2018,"Import",5,9386.475
"H5","AUS","9010","Australia","WLD"," World",2019,"Export",6,4696.521
"H5","AUS","9010","Australia","WLD"," World",2019,"Import",5,7590.329
"H5","AUS","9010","Australia","WLD"," World",2020,"Export",6,3301.059
"H5","AUS","9010","Australia","WLD"," World",2020,"Import",5,6121.215
"H5","AUS","9010","Australia","WLD"," World",2021,"Export",6,4091.632
"H5","AUS","9010","Australia","WLD"," World",2021,"Import",5,8642.971
"H5","AUS","9010","Australia","WLD"," World",2022,"Export",6,3445.952
"H5","AUS","9010","Australia","WLD"," World",2022,"Import",5,6670.477
"H5","AUS","9010","Australia","WLD"," World",2023,"Export",6,3801.874
"H5","AUS","9010","Australia","WLD"," World",2023,"Import",5,5200.27
"H5","AUS","9010","Australia","WLD"," World",2024,"Export",6,3252.911
"H5","AUS","9010","Australia","WLD"," World",2024,"Import",5,4970.069
"H5","AUS","9011","Australia","WLD"," World",2017,"Export",6,4835.304
"H5","AUS","9011","Australia","WLD"," World",2017,"Import",5,35649.991
"H5","AUS","9011","Australia","WLD"," World",2018,"Export",6,9521.889
"H5","AUS","9011","Australia","WLD"," World",2018,"Import",5,37673.952
"H5","AUS","9011","Australia","WLD"," World",2019,"Export",6,10380.203
"H5","AUS","9011","Australia","WLD"," World",2019,"Import",5,40494.927
"H5","AUS","9011","Australia","WLD"," World",2020,"Export",6,3918.908
"H5","AUS","9011","Australia","WLD"," World",2020,"Import",5,26253.57
"H5","AUS","9011","Australia","WLD"," World",2021,"Export",6,5182.668
"H5","AUS","9011","Australia","WLD"," World",2021,"Import",5,38097.75
"H5","AUS","9011","Australia","WLD"," World",2022,"Export",6,4788.825
"H5","AUS","9011","Australia","WLD"," World",2022,"Import",5,41206.854
"H5","AUS","9011","Australia","WLD"," World",2023,"Export",6,7667.988
"H5","AUS","9011","Australia","WLD"," World",2023,"Import",5,44755.687
"H5","AUS","9011","Australia","WLD"," World",2024,"Export",6,5013.055
"H5","AUS","9011","Australia","WLD"," World",2024,"Import",5,46903.892
"H5","AUS","9012","Australia","WLD"," World",2017,"Export",6,2354.344
"H5","AUS","9012","Australia","WLD"," World",2017,"Import",5,29960.003
"H5","AUS","9012","Australia","WLD"," World",2018,"Export",6,3169.962
"H5","AUS","9012","Australia","WLD"," World",2018,"Import",5,27338.487
"H5","AUS","9012","Australia","WLD"," World",2019,"Export",6,3628.299
"H5","AUS","9012","Australia","WLD"," World",2019,"Import",5,21118.809
"H5","AUS","9012","Australia","WLD"," World",2020,"Export",6,2399.954
"H5","AUS","9012","Australia","WLD"," World",2020,"Import",5,23256.609
"H5","AUS","9012","Australia","WLD"," World",2021,"Export",6,2441.634
"H5","AUS","9012","Australia","WLD"," World",2021,"Import",5,20127.392
"H5","AUS","9012","Australia","WLD"," World",2022,"Export",6,3802.385
"H5","AUS","9012","Australia","WLD"," World",2022,"Import",5,16577.174
"H5","AUS","9012","Australia","WLD"," World",2023,"Export",6,5416.961
"H5","AUS","9012","Australia","WLD"," World",2023,"Import",5,19523.147
"H5","AUS","9012","Australia","WLD"," World",2024,"Export",6,4448.512
"H5","AUS","9012","Australia","WLD"," World",2024,"Import",5,19366.326
"H5","AUS","9013","Australia","WLD"," World",2017,"Export",6,23231.728
"H5","AUS","9013","Australia","WLD"," World",2017,"Import",5,168959.009
"H5","AUS","9013","Australia","WLD"," World",2018,"Export",6,28134.481
"H5","AUS","9013","Australia","WLD"," World",2018,"Import",5,127335.525
"H5","AUS","9013","Australia","WLD"," World",2019,"Export",6,55016.859
"H5","AUS","9013","Australia","WLD"," World",2019,"Import",5,110436.846
"H5","AUS","9013","Australia","WLD"," World",2020,"Export",6,36835.695
"H5","AUS","9013","Australia","WLD"," World",2020,"Import",5,107139.969
"H5","AUS","9013","Australia","WLD"," World",2021,"Export",6,38350.567
"H5","AUS","9013","Australia","WLD"," World",2021,"Import",5,139837.541
"H5","AUS","9013","Australia","WLD"," World",2022,"Export",6,34414.383
"H5","AUS","9013","Australia","WLD"," World",2022,"Import",5,147637.192
"H5","AUS","9013","Australia","WLD"," World",2023,"Export",6,44253.078
"H5","AUS","9013","Australia","WLD"," World",2023,"Import",5,166843.729
"H5","AUS","9013","Australia","WLD"," World",2024,"Export",6,35305.205
"H5","AUS","9013","Australia","WLD"," World",2024,"Import",5,156694.041
"H5","AUS","9014","Australia","WLD"," World",2017,"Export",6,68192.094
"H5","AUS","9014","Australia","WLD"," World",2017,"Import",5,289001.49
"H5","AUS","9014","Australia","WLD"," World",2018,"Export",6,89854.698
"H5","AUS","9014","Australia","WLD"," World",2018,"Import",5,289001.571
"H5","AUS","9014","Australia","WLD"," World",2019,"Export",6,114477.811
"H5","AUS","9014","Australia","WLD"," World",2019,"Import",5,316519.784
"H5","AUS","9014","Australia","WLD"," World",2020,"Export",6,83708.08
"H5","AUS","9014","Australia","WLD"," World",2020,"Import",5,251980.514
"H5","AUS","9014","Australia","WLD"," World",2021,"Export",6,95196.494
"H5","AUS","9014","Australia","WLD"," World",2021,"Import",5,361851.989
"H5","AUS","9014","Australia","WLD"," World",2022,"Export",6,76258.795
"H5","AUS","9014","Australia","WLD"," World",2022,"Import",5,323789.286
"H5","AUS","9014","Australia","WLD"," World",2023,"Export",6,70304.835
"H5","AUS","9014","Australia","WLD"," World",2023,"Import",5,360631.963
"H5","AUS","9014","Australia","WLD"," World",2024,"Export",6,96751.666
"H5","AUS","9014","Australia","WLD"," World",2024,"Import",5,369544.573
"H5","AUS","9015","Australia","WLD"," World",2017,"Export",6,129276.612
"H5","AUS","9015","Australia","WLD"," World",2017,"Import",5,208507.613
"H5","AUS","9015","Australia","WLD"," World",2018,"Export",6,146469.644
"H5","AUS","9015","Australia","WLD"," World",2018,"Import",5,248125.276
"H5","AUS","9015","Australia","WLD"," World",2019,"Export",6,155143.344
"H5","AUS","9015","Australia","WLD"," World",2019,"Import",5,265421.82
"H5","AUS","9015","Australia","WLD"," World",2020,"Export",6,123826.564
"H5","AUS","9015","Australia","WLD"," World",2020,"Import",5,250704.521
"H5","AUS","9015","Australia","WLD"," World",2021,"Export",6,142782.557
"H5","AUS","9015","Australia","WLD"," World",2021,"Import",5,313973.058
"H5","AUS","9015","Australia","WLD"," World",2022,"Export",6,176035.748
"H5","AUS","9015","Australia","WLD"," World",2022,"Import",5,286229.165
"H5","AUS","9015","Australia","WLD"," World",2023,"Export",6,164346.122
"H5","AUS","9015","Australia","WLD"," World",2023,"Import",5,331120.493
"H5","AUS","9015","Australia","WLD"," World",2024,"Export",6,192364.618
"H5","AUS","9015","Australia","WLD"," World",2024,"Import",5,366666.517
"H5","AUS","9016","Australia","WLD"," World",2017,"Export",6,650.218
"H5","AUS","9016","Australia","WLD"," World",2017,"Import",5,2520.994
"H5","AUS","9016","Australia","WLD"," World",2018,"Export",6,151.115
"H5","AUS","9016","Australia","WLD"," World",2018,"Import",5,2913.412
"H5","AUS","9016","Australia","WLD"," World",2019,"Export",6,111.805
"H5","AUS","9016","Australia","WLD"," World",2019,"Import",5,2645.636
"H5","AUS","9016","Australia","WLD"," World",2020,"Export",6,183.657
"H5","AUS","9016","Australia","WLD"," World",2020,"Import",5,2174.42
"H5","AUS","9016","Australia","WLD"," World",2021,"Export",6,428.547
"H5","AUS","9016","Australia","WLD"," World",2021,"Import",5,2869.098
"H5","AUS","9016","Australia","WLD"," World",2022,"Export",6,495.958
"H5","AUS","9016","Australia","WLD"," World",2022,"Import",5,2599.381
"H5","AUS","9016","Australia","WLD"," World",2023,"Export",6,1092.331
"H5","AUS","9016","Australia","WLD"," World",2023,"Import",5,2944.475
"H5","AUS","9016","Australia","WLD"," World",2024,"Export",6,1233.245
"H5","AUS","9016","Australia","WLD"," World",2024,"Import",5,2452.608
"H5","AUS","9017","Australia","WLD"," World",2017,"Export",6,4106.186
"H5","AUS","9017","Australia","WLD"," World",2017,"Import",5,30932.454
"H5","AUS","9017","Australia","WLD"," World",2018,"Export",6,3703.847
"H5","AUS","9017","Australia","WLD"," World",2018,"Import",5,35321.787
"H5","AUS","9017","Australia","WLD"," World",2019,"Export",6,4845.959
"H5","AUS","9017","Australia","WLD"," World",2019,"Import",5,29926.224
"H5","AUS","9017","Australia","WLD"," World",2020,"Export",6,3039.444
"H5","AUS","9017","Australia","WLD"," World",2020,"Import",5,31088.162
"H5","AUS","9017","Australia","WLD"," World",2021,"Export",6,4935.243
"H5","AUS","9017","Australia","WLD"," World",2021,"Import",5,39691.133
"H5","AUS","9017","Australia","WLD"," World",2022,"Export",6,5685.707
"H5","AUS","9017","Australia","WLD"," World",2022,"Import",5,43118.883
"H5","AUS","9017","Australia","WLD"," World",2023,"Export",6,3778.706
"H5","AUS","9017","Australia","WLD"," World",2023,"Import",5,39076.722
"H5","AUS","9017","Australia","WLD"," World",2024,"Export",6,4342.358
"H5","AUS","9017","Australia","WLD"," World",2024,"Import",5,43228.218
"H5","AUS","9018","Australia","WLD"," World",2017,"Export",6,532049.326
"H5","AUS","9018","Australia","WLD"," World",2017,"Import",5,2233247.749
"H5","AUS","9018","Australia","WLD"," World",2018,"Export",6,519952.108
"H5","AUS","9018","Australia","WLD"," World",2018,"Import",5,2471983.1
"H5","AUS","9018","Australia","WLD"," World",2019,"Export",6,526085.491
"H5","AUS","9018","Australia","WLD"," World",2019,"Import",5,2341351.892
"H5","AUS","9018","Australia","WLD"," World",2020,"Export",6,528998.898
"H5","AUS","9018","Australia","WLD"," World",2020,"Import",5,2333498.203
"H5","AUS","9018","Australia","WLD"," World",2021,"Export",6,611954.278
"H5","AUS","9018","Australia","WLD"," World",2021,"Import",5,2734937.403
"H5","AUS","9018","Australia","WLD"," World",2022,"Export",6,480053.141
"H5","AUS","9018","Australia","WLD"," World",2022,"Import",5,2754878.772
"H5","AUS","9018","Australia","WLD"," World",2023,"Export",6,538092.52
"H5","AUS","9018","Australia","WLD"," World",2023,"Import",5,2885851.398
"H5","AUS","9018","Australia","WLD"," World",2024,"Export",6,571310.682
"H5","AUS","9018","Australia","WLD"," World",2024,"Import",5,2938728.794
"H5","AUS","9019","Australia","WLD"," World",2017,"Export",6,676335.308
"H5","AUS","9019","Australia","WLD"," World",2017,"Import",5,311109.186
"H5","AUS","9019","Australia","WLD"," World",2018,"Export",6,605099.166
"H5","AUS","9019","Australia","WLD"," World",2018,"Import",5,315210.624
"H5","AUS","9019","Australia","WLD"," World",2019,"Export",6,624240.866
"H5","AUS","9019","Australia","WLD"," World",2019,"Import",5,305534.905
"H5","AUS","9019","Australia","WLD"," World",2020,"Export",6,513788.155
"H5","AUS","9019","Australia","WLD"," World",2020,"Import",5,492267.263
"H5","AUS","9019","Australia","WLD"," World",2021,"Export",6,702956.023
"H5","AUS","9019","Australia","WLD"," World",2021,"Import",5,507641.716
"H5","AUS","9019","Australia","WLD"," World",2022,"Export",6,930101.59
"H5","AUS","9019","Australia","WLD"," World",2022,"Import",5,616653.428
"H5","AUS","9019","Australia","WLD"," World",2023,"Export",6,1122087.584
"H5","AUS","9019","Australia","WLD"," World",2023,"Import",5,538085.972
"H5","ARE","0101","United Arab Emirates","WLD"," World",2018,"Export",6,6847.169
"H5","ARE","0101","United Arab Emirates","WLD"," World",2018,"Import",5,9842.422
"H5","ARE","0101","United Arab Emirates","WLD"," World",2019,"Export",6,10755.865
"H5","ARE","0101","United Arab Emirates","WLD"," World",2019,"Import",5,9446.806
"H5","ARE","0101","United Arab Emirates","WLD"," World",2020,"Export",6,8858.356
"H5","ARE","0101","United Arab Emirates","WLD"," World",2020,"Import",5,4550.197
"H5","ARE","0101","United Arab Emirates","WLD"," World",2021,"Export",6,2246.885
"H5","ARE","0101","United Arab Emirates","WLD"," World",2021,"Import",5,6600.004
"H5","ARE","0101","United Arab Emirates","WLD"," World",2022,"Export",6,3434.137
"H5","ARE","0101","United Arab Emirates","WLD"," World",2022,"Import",5,6170.747
"H5","ARE","0101","United Arab Emirates","WLD"," World",2023,"Export",6,26460.915
"H5","ARE","0101","United Arab Emirates","WLD"," World",2023,"Import",5,10752.435
"H5","ARE","0102","United Arab Emirates","WLD"," World",2018,"Export",6,20.687
"H5","ARE","0102","United Arab Emirates","WLD"," World",2018,"Import",5,5217.284
"H5","ARE","0102","United Arab Emirates","WLD"," World",2019,"Export",6,271.236
"H5","ARE","0102","United Arab Emirates","WLD"," World",2019,"Import",5,6852.092
"H5","ARE","0102","United Arab Emirates","WLD"," World",2020,"Export",6,4389.745
"H5","ARE","0102","United Arab Emirates","WLD"," World",2020,"Import",5,17145.405
"H5","ARE","0102","United Arab Emirates","WLD"," World",2021,"Export",6,142.273
"H5","ARE","0102","United Arab Emirates","WLD"," World",2021,"Import",5,5878.27
"H5","ARE","0102","United Arab Emirates","WLD"," World",2022,"Export",6,180.737
"H5","ARE","0102","United Arab Emirates","WLD"," World",2022,"Import",5,4138.579
"H5","ARE","0102","United Arab Emirates","WLD"," World",2023,"Export",6,374.372
"H5","ARE","0102","United Arab Emirates","WLD"," World",2023,"Import",5,3568.339
"H5","ARE","0103","United Arab Emirates","WLD"," World",2018,"Import",5,7.274
"H5","ARE","0104","United Arab Emirates","WLD"," World",2018,"Export",6,48.506
"H5","ARE","0104","United Arab Emirates","WLD"," World",2018,"Import",5,52507.714
"H5","ARE","0104","United Arab Emirates","WLD"," World",2019,"Export",6,43.486
"H5","ARE","0104","United Arab Emirates","WLD"," World",2019,"Import",5,53883.844
"H5","ARE","0104","United Arab Emirates","WLD"," World",2020,"Export",6,276.976
"H5","ARE","0104","United Arab Emirates","WLD"," World",2020,"Import",5,49022.975
"H5","ARE","0104","United Arab Emirates","WLD"," World",2021,"Export",6,2819.587
